,Happiness Score,GDP per Capita,Social Support,Health,Freedom,Generosity,Corruption Perception,Overall Rank,clusters,cluster
384,0.0460931525236564,-0.19130601164160388,1.39584240909112,-0.019558874657312063,0.14490613564073765,0.24543461103287093,-0.366722856028479,-0.14890491658061153,4,mediumpurple
385,0.027306605069415665,1.173364288060504,0.6573816610683721,1.4652204448699921,0.2563133564469093,1.5727719951610228,1.436543714342444,-0.12622128592943327,2,violet
386,-0.010266915669319513,-0.35626021130915375,0.6305809357840296,-0.4735554587277308,0.8576406892471949,-0.02510333154902198,-0.2932476038679805,-0.10353765527825501,3,black
387,-0.041577826900251615,0.110177832089866,0.6434846010853398,0.2723838029304498,-1.5445743395235683,0.20989439086231385,-0.812607711497305,-0.08085402462707675,0,pink
388,-0.09435932141046062,-0.06241832917427785,0.5857929192934157,0.08385550649836213,-0.20656866345251113,-0.2135694675636284,-0.11128010163616624,-0.05817039397589849,0,pink
389,-0.10509461305009947,0.5878041072925824,0.9000442668214487,0.42330068093511075,-1.7541832870697933,-1.0415821028192938,-0.8505351488767215,-0.03548676332472023,0,pink
390,-0.11672444165286602,-0.20664248611446548,0.9758100118554697,0.23254220197600256,0.15000692701970592,0.33080373739829416,-0.6849279297855904,-0.012803132673541965,3,black
391,-0.13282695238746833,0.44793839593610824,-0.23304552453257027,0.47849884937020853,-1.244333371411694,0.45605926555959475,-0.793058153809179,0.009880497977636295,0,pink
392,-0.1453517437836171,-0.14954388967966467,0.28002519720228913,-0.17382174882046722,-1.2155217323801442,1.0912138683799628,-0.6653383010548608,0.032564128628814554,3,black
393,-0.15071938960343653,0.13629303645396754,0.3494449673012608,0.6422640741241085,0.14031171192117523,-1.4795224337942414,-0.9735808229556027,0.055247759279992814,0,pink
394,-0.15429753566674526,-0.644597246609476,-1.1249357925515011,-0.742754948301408,-1.375495445322763,1.0516058967971111,-0.0708819929251879,0.07793138993117107,1,purple
395,-0.16055971755509094,-0.052441922121265194,0.6925803210440865,-0.37423326759222536,-0.04768194730052141,3.6676769531282627,-1.0400441759929135,0.10061502058234933,3,black
396,-0.17129500919472979,0.2404729617881053,1.166453967623609,0.13509126627603435,-1.8936996330012998,-1.1597503188755094,-0.6029428077295831,0.1232986512335276,0,pink
397,-0.18292483690289488,0.22437791459656375,0.5836412271195716,0.3404578129902829,-1.6321547233914675,0.01372908680844646,-0.39242698097220063,0.14598228188470586,0,pink
398,-0.18471390993454964,-0.31126173767803333,-0.8163338968491219,0.05577951658448118,-0.27204953770374785,-1.4494716978211148,-0.3960804058372183,0.16866591253588412,0,pink
399,-0.18560844689767736,0.2959525944056595,0.32396168248539564,-0.1765817413144253,-0.33586944717039363,-1.334152572277154,0.43257883521974105,0.19134954318706238,0,pink
400,-0.189187019685842,0.13234330590212778,1.0791023571800638,-0.03742196510060316,0.6494811707147364,-0.08290312491939589,-0.16335129261243175,0.21403317383824064,4,mediumpurple
401,-0.19187062878602304,0.5954647247918338,0.5867765914235931,0.9229811699002639,-2.2654591837728533,-1.7338973307594445,-0.7913988944237166,0.2367168044894189,0,pink
402,-0.19366012854253373,0.12267524142172531,0.2551698520916808,0.6164121817054293,-1.0354155296170646,0.6012991794373785,-0.8427405577583333,0.2594004351405972,0,pink
403,-0.2204979309167741,0.6520844503906853,0.9722609452812976,0.864394430489813,0.3041450115723887,-0.8941057402658432,-1.0351346999419757,0.2820840657917754,4,mediumpurple
404,-0.23212775951954068,-0.08138055540549799,0.07307721415722204,0.49440639587215285,-1.5720888624423923,1.1701224177381244,-1.176196254331041,0.3047676964429537,0,pink
405,-0.23302229558806772,-0.6364648534244004,0.2984236716951789,-0.00601432435810388,-0.6553742009261804,0.35173644241538377,-0.5242377867324034,0.32745132709413194,0,pink
406,-0.23838994140788713,0.09973096302281348,0.49157001107465526,0.2485640785124092,-0.7968524240517503,0.5069043965556268,-0.6403945570333729,0.3501349577453102,0,pink
407,-0.25986052468716403,-2.1968466985394928,-0.9785669562110866,-1.9183726724484582,0.9655478078232597,0.8413133522672752,1.3341134450183476,0.37281858839648846,1,purple
408,-0.32874495665683134,-0.5086806111730967,0.7017822584958999,0.2780334468458618,0.7673000806759004,0.3409561307235275,-0.3972354794179973,0.39550221904766675,3,black
